V,110,5330831662825,1000000000,01:28:50:49.899,0
V,111,5330848337603,1000000000,01:28:50:50.900,0
D,55,5330848337602,1000000000,01:28:50:50.900,0
V,112,5330865007420,1000000000,01:28:50:51.900,0
V,113,5330881663694,1000000000,01:28:50:52.899,0
D,56,5330881663694,1000000000,01:28:50:52.899,0
V,114,5330898330787,1000000000,01:28:50:53.899,0
V,115,5330915000981,1000000000,01:28:50:54.900,0
D,57,5330915000981,1000000000,01:28:50:54.900,0
V,116,5330931666465,1000000000,01:28:50:55.899,0
V,117,5330948346364,1000000000,01:28:50:56.900,0
D,58,5330948346364,1000000000,01:28:50:56.900,0
V,118,5330965013582,1000000000,01:28:50:57.900,0
V,119,5330981678692,1000000000,01:28:50:58.900,0
D,59,5330981678692,1000000000,01:28:50:58.900,0
V,120,5330998347718,1000000000,01:28:50:59.900,0
V,121,5331014999492,1000000000,01:28:51:00.899,0
D,60,5331014999492,1000000000,01:28:51:00.899,0
V,122,5331031666462,1000000000,01:28:51:01.899,0
V,123,5331048349112,1000000000,01:28:51:02.900,0
D,61,5331048349112,1000000000,01:28:51:02.900,0
V,124,5331064998846,1000000000,01:28:51:03.899,0
V,125,5331081673578,1000000000,01:28:51:04.900,0
D,62,5331081673578,1000000000,01:28:51:04.900,0
V,126,5331098340672,1000000000,01:28:51:05.900,0
V,127,5331115018247,1000000000,01:28:51:06.901,0
D,63,5331115018247,1000000000,01:28:51:06.901,0
V,128,5331131685614,1000000000,01:28:51:07.901,0
V,129,5331148346143,1000000000,01:28:51:08.900,0
D,64,5331148346143,1000000000,01:28:51:08.900,0
V,130,5331165009132,1000000000,01:28:51:09.900,0
V,131,5331181694246,1000000000,01:28:51:10.901,0
D,65,5331181694246,1000000000,01:28:51:10.901,0
V,132,5331198361447,1000000000,01:28:51:11.901,0
V,133,5331215016437,1000000000,01:28:51:12.900,0
D,66,5331215016437,1000000000,01:28:51:12.900,0
V,134,5331231681425,1000000000,01:28:51:13.900,0
V,135,5331248361914,1000000000,01:28:51:14.901,0
D,67,5331248361914,1000000000,01:28:51:14.901,0
V,136,5331265029032,1000000000,01:28:51:15.901,0
V,137,5331281689312,1000000000,01:28:51:16.901,0
D,68,5331281689312,1000000000,01:28:51:16.901,0
V,138,5331298349467,1000000000,01:28:51:17.900,0
V,139,5331315031373,1000000000,01:28:51:18.901,0
D,69,5331315031372,1000000000,01:28:51:18.901,0
V,140,5331331695027,1000000000,01:28:51:19.901,0
V,141,5331348362267,1000000000,01:28:51:20.901,0
D,70,5331348362267,1000000000,01:28:51:20.901,0
V,142,5331365029219,1000000000,01:28:51:21.901,0
V,143,5331381686916,1000000000,01:28:51:22.901,0
D,71,5331381686915,1000000000,01:28:51:22.901,0
V,144,5331398362321,1000000000,01:28:51:23.901,0
V,145,5331415040433,1000000000,01:28:51:24.902,0
D,72,5331415040434,1000000000,01:28:51:24.902,0
V,146,5331431707677,1000000000,01:28:51:25.902,0
V,147,5331448372712,1000000000,01:28:51:26.902,0
D,73,5331448372712,1000000000,01:28:51:26.902,0
V,148,5331465037534,1000000000,01:28:51:27.902,0
V,149,5331481712067,1000000000,01:28:51:28.902,0
D,74,5331481712066,1000000000,01:28:51:28.902,0
V,150,5331498379180,1000000000,01:28:51:29.902,0
V,151,5331515040629,1000000000,01:28:51:30.902,0
D,75,5331515040628,1000000000,01:28:51:30.902,0
V,152,5331531708409,1000000000,01:28:51:31.902,0
V,153,5331548380150,1000000000,01:28:51:32.902,0
D,76,5331548380150,1000000000,01:28:51:32.902,0
V,154,5331565047095,1000000000,01:28:51:33.902,0
V,155,5331581713503,1000000000,01:28:51:34.902,0
D,77,5331581713503,1000000000,01:28:51:34.902,0
V,156,5331598379241,1000000000,01:28:51:35.902,0
V,157,5331615053108,1000000000,01:28:51:36.903,0
D,78,5331615053107,1000000000,01:28:51:36.903,0
V,158,5331631711846,1000000000,01:28:51:37.902,0
V,159,5331648381880,1000000000,01:28:51:38.902,0
D,79,5331648381880,1000000000,01:28:51:38.902,0
V,160,5331665048825,1000000000,01:28:51:39.902,0
V,161,5331681719274,1000000000,01:28:51:40.903,0
D,80,5331681719274,1000000000,01:28:51:40.903,0
V,162,5331698391638,1000000000,01:28:51:41.903,0
V,163,5331715047586,1000000000,01:28:51:42.902,0
D,81,5331715047586,1000000000,01:28:51:42.902,0
V,164,5331731714574,1000000000,01:28:51:43.902,0
V,165,5331748394732,1000000000,01:28:51:44.903,0
D,82,5331748394732,1000000000,01:28:51:44.903,0
V,166,5331765030902,1000000000,01:28:51:45.901,0
V,167,5331781708959,1000000000,01:28:51:46.902,0
D,83,5331781708958,1000000000,01:28:51:46.902,0
V,168,5331798376377,1000000000,01:28:51:47.902,0
V,169,5331815038728,1000000000,01:28:51:48.902,0
D,84,5331815038728,1000000000,01:28:51:48.902,0
V,170,5331831701243,1000000000,01:28:51:49.902,0
V,171,5331848375842,1000000000,01:28:51:50.902,0
D,85,5331848375842,1000000000,01:28:51:50.902,0
